PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,AST,TOV,REB,PLUS_MINUS
1631260,AJ Green,MIL,25.0,73,22.7,7.4,2.5,5.8,0.429,2.1,5.0,0.427,0.3,0.4,0.815,1.5,0.5,2.4,3.1
203932,Aaron Gordon,DEN,29.0,51,28.4,14.7,5.2,9.7,0.531,1.5,3.4,0.436,2.8,3.5,0.81,3.2,1.4,4.8,5.9
1628988,Aaron Holiday,HOU,28.0,62,12.8,5.5,1.9,4.3,0.437,1.2,2.9,0.398,0.5,0.7,0.829,1.3,0.6,1.3,1.4
1630174,Aaron Nesmith,IND,25.0,45,24.9,12.0,4.3,8.4,0.507,1.9,4.3,0.431,1.6,1.8,0.913,1.2,0.8,4.0,4.4
1630598,Aaron Wiggins,OKC,26.0,76,22.9,12.0,4.7,9.6,0.488,1.7,4.5,0.383,1.0,1.2,0.831,1.8,0.9,3.9,6.8
1641737,Adem Bona,PHI,22.0,58,15.6,5.8,2.3,3.3,0.703,0.0,0.0,0.0,1.2,1.7,0.67,0.5,1.1,4.2,-1.9
201143,Al Horford,BOS,39.0,60,27.6,9.0,3.3,7.7,0.423,1.9,5.2,0.363,0.6,0.6,0.895,2.1,0.8,6.2,6.6
202692,Alec Burks,MIA,33.0,49,17.6,7.3,2.3,5.5,0.424,1.8,4.2,0.425,0.8,1.0,0.776,1.1,0.6,2.5,2.2
1627936,Alex Caruso,OKC,31.0,54,19.3,7.1,2.6,5.8,0.446,1.1,3.1,0.353,0.8,0.9,0.824,2.5,0.7,2.9,5.9
203458,Alex Len,LAL,32.0,46,8.3,1.6,0.7,1.4,0.508,0.0,0.2,0.222,0.2,0.4,0.471,0.8,0.4,2.1,-3.3
1642259,Alex Sarr,WAS,20.0,67,27.1,13.0,4.9,12.4,0.394,1.6,5.1,0.308,1.7,2.5,0.679,2.4,1.7,6.5,-8.1
1630578,Alperen Sengun,HOU,22.0,76,31.5,19.1,7.5,15.0,0.496,0.3,1.2,0.233,3.9,5.6,0.692,4.9,2.6,10.3,5.4
1641708,Amen Thompson,HOU,22.0,69,32.3,14.1,5.6,10.1,0.557,0.4,1.3,0.275,2.4,3.6,0.684,3.8,2.0,8.2,3.9
1629599,Amir Coffey,LAC,28.0,72,24.3,9.7,3.3,7.1,0.471,1.4,3.4,0.409,1.6,1.8,0.891,1.1,0.6,2.2,-0.9
203083,Andre Drummond,PHI,31.0,40,18.8,7.3,2.9,5.9,0.5,0.1,0.5,0.15,1.4,2.3,0.622,0.9,1.4,7.8,-6.1
1641748,Andre Jackson Jr.,MIL,23.0,67,14.6,3.4,1.4,2.9,0.477,0.4,1.1,0.395,0.2,0.4,0.5,1.2,0.9,2.7,-0.5
1629614,Andrew Nembhard,IND,25.0,65,28.9,10.0,3.8,8.3,0.458,0.8,2.7,0.291,1.7,2.1,0.794,5.0,1.7,3.3,3.1
203952,Andrew Wiggins,MIA,30.0,60,30.7,18.0,6.3,14.0,0.448,2.2,5.8,0.374,3.3,4.3,0.763,2.6,1.7,4.5,-1.7
1629014,Anfernee Simons,POR,26.0,70,32.7,19.3,6.8,16.1,0.426,3.1,8.5,0.363,2.5,2.8,0.902,4.8,2.0,2.7,-3.1
1641710,Anthony Black,ORL,21.0,78,24.2,9.4,3.4,7.9,0.423,0.8,2.5,0.318,1.9,2.5,0.761,3.1,1.8,2.9,-0.5
203076,Anthony Davis,DAL,32.0,51,33.4,24.7,9.2,17.8,0.516,0.7,2.4,0.282,5.6,7.2,0.775,3.5,2.2,11.6,0.5
1630162,Anthony Edwards,MIN,23.0,79,36.3,27.6,9.1,20.4,0.447,4.1,10.3,0.395,5.3,6.3,0.837,4.5,3.2,5.7,3.7
1630264,Anthony Gill,WAS,32.0,51,7.8,2.5,0.8,1.7,0.489,0.2,0.6,0.323,0.6,1.0,0.66,0.3,0.2,1.3,-1.4
1641810,Antonio Reeves,NOP,24.0,44,15.0,6.9,2.6,5.6,0.456,1.2,2.9,0.395,0.6,0.8,0.8,0.9,0.7,1.4,-3.4
1641709,Ausar Thompson,DET,22.0,59,22.5,10.1,4.2,7.8,0.535,0.2,0.8,0.224,1.5,2.4,0.641,2.3,1.4,5.1,1.1
1630559,Austin Reaves,LAL,27.0,73,34.9,20.2,6.5,14.2,0.46,2.7,7.3,0.377,4.4,5.0,0.877,5.8,2.4,4.5,2.7
1630245,Ayo Dosunmu,CHI,25.0,46,30.3,12.3,4.8,9.8,0.492,1.3,4.1,0.328,1.3,1.7,0.785,4.5,1.5,3.5,-5.1
1628389,Bam Adebayo,MIA,27.0,78,34.3,18.1,6.9,14.3,0.485,1.0,2.8,0.357,3.2,4.2,0.765,4.3,2.1,9.6,0.3
1641767,Ben Sheppard,IND,23.0,63,19.5,5.3,1.9,4.6,0.418,1.1,3.2,0.342,0.4,0.4,0.889,1.3,0.3,2.8,-0.9
1627732,Ben Simmons,LAC,28.0,51,22.0,5.0,2.3,4.4,0.52,0.0,0.0,0.0,0.5,0.6,0.727,5.6,2.0,4.7,-1.1
1631097,Bennedict Mathurin,IND,23.0,72,29.9,16.1,5.4,11.8,0.458,1.4,4.0,0.34,3.8,4.6,0.831,1.9,1.9,5.3,1.3
1641731,Bilal Coulibaly,WAS,20.0,59,33.0,12.3,4.5,10.6,0.421,1.1,3.8,0.281,2.3,3.1,0.746,3.4,2.1,5.0,-9.9
1631104,Blake Wesley,SAS,22.0,58,11.8,3.7,1.4,3.2,0.435,0.3,1.0,0.293,0.7,1.1,0.623,2.0,0.9,1.1,-0.2
1626171,Bobby Portis,MIL,30.0,49,25.4,13.9,5.7,12.1,0.466,1.3,3.6,0.365,1.2,1.5,0.836,2.1,1.2,8.4,1.9
203992,Bogdan Bogdanović,LAC,32.0,54,25.0,10.8,3.9,9.1,0.427,1.9,5.4,0.363,1.1,1.2,0.879,2.7,1.4,2.9,2.0
203078,Bradley Beal,PHX,32.0,53,32.1,17.0,6.5,13.1,0.497,1.9,5.0,0.386,2.1,2.6,0.803,3.7,1.9,3.3,-5.2
1641764,Brandin Podziemski,GSW,22.0,64,26.8,11.7,4.4,9.8,0.445,1.8,4.8,0.372,1.1,1.5,0.758,3.4,1.2,5.1,4.1
1630527,Brandon Boston,NOP,23.0,42,23.6,10.7,4.0,9.1,0.436,1.2,3.3,0.35,1.6,2.0,0.788,2.2,1.2,3.2,-3.3
1629634,Brandon Clarke,MEM,28.0,64,18.9,8.3,3.7,5.9,0.621,0.0,0.3,0.059,1.0,1.4,0.701,1.0,0.6,5.1,2.8
1641729,Brice Sensabaugh,UTA,21.0,71,20.2,10.9,3.9,8.4,0.459,2.2,5.2,0.422,0.9,1.0,0.89,1.5,1.5,3.0,-4.0
201572,Brook Lopez,MIL,37.0,80,31.8,13.0,4.9,9.7,0.509,1.7,4.7,0.373,1.4,1.7,0.826,1.8,1.1,5.0,1.7
1628971,Bruce Brown,NOP,28.0,41,22.5,8.3,3.2,7.5,0.421,0.7,2.0,0.333,1.3,1.6,0.815,2.0,1.0,4.0,-5.5
1642267,Bub Carrington,WAS,19.0,82,30.0,9.8,3.7,9.1,0.401,1.7,5.0,0.339,0.8,1.0,0.812,4.4,1.7,4.2,-9.7
1627741,Buddy Hield,GSW,32.0,82,22.7,11.1,4.0,9.6,0.417,2.5,6.7,0.37,0.6,0.8,0.828,1.6,1.1,3.2,1.7
203468,CJ McCollum,NOP,33.0,56,32.7,21.1,7.9,17.9,0.444,3.1,8.2,0.373,2.2,3.1,0.717,4.1,1.9,3.8,-5.0
1630595,Cade Cunningham,DET,23.0,70,35.0,26.1,9.8,20.8,0.469,2.1,6.0,0.356,4.5,5.3,0.846,9.1,4.4,6.1,2.5
1631216,Caleb Houstan,ORL,22.0,58,13.6,4.1,1.4,3.3,0.421,1.1,2.8,0.4,0.3,0.3,0.882,0.6,0.2,1.3,-1.1
1628997,Caleb Martin,DAL,29.0,45,27.1,7.9,2.9,6.8,0.424,0.8,2.3,0.359,1.4,2.2,0.622,2.1,1.2,3.9,-3.4
1641715,Cam Whitmore,HOU,20.0,51,16.2,9.4,3.5,7.9,0.444,1.3,3.6,0.355,1.1,1.4,0.75,1.0,0.9,3.0,0.0
1629661,Cameron Johnson,BKN,29.0,57,31.6,18.8,6.2,13.1,0.475,2.8,7.2,0.39,3.5,3.9,0.893,3.4,1.7,4.3,-3.5
1626166,Cameron Payne,NYK,30.0,72,15.1,6.9,2.5,6.2,0.401,1.3,3.6,0.363,0.7,0.8,0.907,2.8,0.7,1.4,2.8
1627747,Caris LeVert,ATL,30.0,64,24.9,12.1,4.4,9.4,0.467,1.7,4.4,0.373,1.7,2.4,0.71,3.4,1.2,3.2,4.0
1641717,Cason Wallace,OKC,21.0,68,27.6,8.4,3.4,7.2,0.474,1.1,3.1,0.356,0.4,0.5,0.811,2.5,0.9,3.4,5.4
1628449,Chris Boucher,TOR,32.0,50,17.2,10.0,3.6,7.4,0.492,1.4,3.9,0.363,1.4,1.7,0.782,0.7,0.6,4.5,0.1
101108,Chris Paul,SAS,40.0,82,28.0,8.8,3.0,7.1,0.427,1.7,4.5,0.377,1.0,1.1,0.924,7.4,1.6,3.6,0.0
1631128,Christian Braun,DEN,24.0,79,33.9,15.4,6.0,10.4,0.58,1.1,2.8,0.397,2.2,2.7,0.827,2.6,1.0,5.2,6.1
203991,Clint Capela,ATL,31.0,55,21.4,8.9,4.0,7.1,0.559,0.0,0.0,0.0,0.9,1.8,0.536,1.1,0.9,8.5,-1.4
1629632,Coby White,CHI,25.0,74,33.1,20.4,6.9,15.1,0.453,2.9,7.9,0.37,3.7,4.1,0.902,4.5,2.4,3.7,-1.9
1628998,Cody Martin,PHX,29.0,53,22.1,6.8,2.6,6.1,0.418,0.8,2.8,0.285,0.8,1.2,0.705,2.0,1.0,4.2,-2.0
1642262,Cody Williams,UTA,20.0,50,21.2,4.6,1.7,5.1,0.323,0.7,2.7,0.259,0.6,0.8,0.725,1.2,0.9,2.3,-6.8
1630175,Cole Anthony,MEM,25.0,67,18.4,9.4,3.4,8.1,0.424,1.1,3.3,0.353,1.4,1.7,0.823,2.9,1.5,3.0,-0.2
1629012,Collin Sexton,UTA,26.0,63,27.9,18.4,6.6,13.8,0.48,1.7,4.3,0.406,3.4,4.0,0.865,4.2,2.5,2.7,-4.5
1630557,Corey Kispert,WAS,26.0,61,26.3,11.6,4.2,9.3,0.451,2.0,5.4,0.364,1.2,1.4,0.852,1.7,1.0,3.0,-4.5
202709,Cory Joseph,ORL,33.0,50,12.2,3.5,1.2,3.1,0.403,0.8,2.1,0.364,0.3,0.4,0.778,1.4,0.4,1.5,0.7
1641854,Craig Porter Jr.,CLE,25.0,51,10.1,3.7,1.4,2.7,0.514,0.4,0.9,0.438,0.5,0.6,0.719,1.4,0.7,1.3,-0.9
1626156,D'Angelo Russell,BKN,29.0,58,25.5,12.6,4.3,11.0,0.39,1.9,6.2,0.314,2.1,2.5,0.834,5.1,1.9,2.8,0.0
1629610,DaQuan Jeffries,CHA,27.0,47,22.8,6.7,2.5,6.2,0.405,1.2,3.5,0.335,0.5,0.6,0.8,1.1,0.7,2.9,-5.9
1630625,Dalano Banton,POR,25.0,67,16.7,8.3,3.0,7.6,0.391,1.1,3.3,0.324,1.4,1.9,0.728,2.4,1.3,2.0,-0.8
1631207,Dalen Terry,CHI,22.0,73,13.5,4.5,1.6,3.7,0.448,0.5,1.4,0.356,0.7,0.9,0.71,1.3,0.7,1.7,-2.4
1642261,Dalton Knecht,LAL,24.0,78,19.2,9.1,3.3,7.1,0.461,1.6,4.4,0.376,0.8,1.1,0.762,0.8,0.5,2.8,-0.9
203081,Damian Lillard,MIL,34.0,58,36.1,24.9,7.7,17.1,0.448,3.4,9.0,0.376,6.2,6.8,0.921,7.1,2.8,4.7,0.9
1629655,Daniel Gafford,DAL,26.0,57,21.5,12.3,5.0,7.1,0.702,0.0,0.0,0.0,2.4,3.4,0.689,1.4,1.2,6.8,0.6
1629636,Darius Garland,CLE,25.0,75,30.7,20.6,7.4,15.7,0.472,2.8,7.1,0.401,3.0,3.4,0.878,6.7,2.5,2.9,6.7
1630558,Davion Mitchell,MIA,26.0,74,27.4,7.9,3.0,6.4,0.468,1.1,2.9,0.398,0.8,1.1,0.69,4.9,1.7,2.3,0.0
1630549,Day'Ron Sharpe,BKN,23.0,50,18.1,7.9,3.3,6.3,0.521,0.2,0.9,0.244,1.1,1.5,0.757,1.8,1.3,6.6,1.3
1628368,De'Aaron Fox,SAS,27.0,62,36.1,23.5,8.7,18.8,0.463,1.9,6.1,0.31,4.2,5.1,0.827,6.3,2.8,4.8,-1.1
1629631,De'Andre Hunter,CLE,27.0,64,27.2,17.0,5.6,11.9,0.47,2.5,6.1,0.405,3.4,4.0,0.846,1.4,1.3,4.0,1.4
201599,DeAndre Jordan,DEN,36.0,56,12.3,3.7,1.6,2.5,0.65,0.0,0.0,0.0,0.5,1.1,0.422,0.9,0.7,5.1,-0.8
201942,DeMar DeRozan,SAC,35.0,77,35.9,22.2,8.1,17.0,0.477,1.1,3.3,0.328,4.9,5.7,0.857,4.4,1.4,3.9,1.4
1629731,Dean Wade,CLE,28.0,59,21.2,5.4,1.9,4.6,0.413,1.4,3.8,0.36,0.3,0.5,0.533,1.3,0.4,4.2,4.8
1629028,Deandre Ayton,POR,26.0,40,30.1,14.4,6.6,11.7,0.566,0.2,0.8,0.188,1.0,1.5,0.667,1.6,1.7,10.2,-4.1
1626153,Delon Wright,NYK,33.0,40,15.9,3.1,1.1,3.3,0.344,0.5,1.8,0.274,0.4,0.6,0.6,1.9,0.6,1.7,0.0
1630166,Deni Avdija,POR,24.0,72,30.0,16.9,5.6,11.7,0.476,1.7,4.8,0.365,4.0,5.2,0.78,3.9,2.7,7.3,-1.1
203471,Dennis Schröder,DET,31.0,75,28.1,13.1,4.5,11.0,0.406,1.7,4.9,0.342,2.4,2.9,0.838,5.4,1.9,2.6,-1.0
1627884,Derrick Jones Jr.,LAC,28.0,77,24.3,10.1,4.0,7.6,0.526,1.0,2.8,0.356,1.1,1.5,0.703,0.8,0.9,3.4,3.2
1628401,Derrick White,BOS,30.0,76,33.9,16.4,5.6,12.6,0.442,3.5,9.1,0.384,1.8,2.1,0.839,4.8,1.7,4.5,7.1
1630217,Desmond Bane,ORL,27.0,69,32.0,19.2,7.1,14.8,0.484,2.4,6.1,0.392,2.6,2.9,0.894,5.3,2.4,6.1,2.1
1626164,Devin Booker,PHX,28.0,75,37.3,25.6,8.7,18.9,0.461,2.4,7.3,0.332,5.8,6.4,0.894,7.1,2.9,4.1,-2.4
1630170,Devin Vassell,SAS,24.0,64,31.0,16.3,6.2,13.9,0.443,2.5,6.7,0.368,1.5,1.9,0.792,2.9,1.4,4.0,-4.1
1628415,Dillon Brooks,HOU,29.0,75,31.8,14.0,5.1,11.9,0.429,2.5,6.3,0.397,1.3,1.6,0.818,1.7,1.0,3.7,2.8
1641794,Dillon Jones,OKC,23.0,54,10.2,2.5,0.9,2.5,0.383,0.3,1.2,0.254,0.3,0.5,0.607,1.1,0.5,2.2,1.4
1627734,Domantas Sabonis,SAC,29.0,70,34.7,19.1,7.5,12.8,0.59,0.9,2.2,0.417,3.1,4.1,0.754,6.0,2.9,13.9,2.1
1642270,Donovan Clingan,POR,21.0,67,19.8,6.5,2.7,5.0,0.539,0.2,0.7,0.286,0.9,1.6,0.596,1.1,1.1,7.9,0.0
1628378,Donovan Mitchell,CLE,28.0,71,31.4,24.0,8.2,18.6,0.443,3.3,8.9,0.368,4.2,5.1,0.823,5.0,2.1,4.5,7.4
1628978,Donte DiVincenzo,MIN,28.0,62,25.9,11.7,4.0,9.6,0.422,2.8,7.1,0.397,0.8,1.0,0.778,3.6,1.6,3.7,2.8
1627827,Dorian Finney-Smith,LAL,32.0,63,28.9,8.7,3.1,6.9,0.448,2.0,5.0,0.411,0.5,0.7,0.667,1.4,0.9,3.9,4.9
203926,Doug McDermott,SAC,33.0,42,8.1,3.5,1.2,2.8,0.427,1.0,2.4,0.436,0.1,0.1,0.6,0.2,0.1,0.5,0.6
203110,Draymond Green,GSW,35.0,68,29.2,9.0,3.2,7.5,0.424,1.2,3.6,0.325,1.5,2.2,0.687,5.6,2.6,6.1,4.0
1629234,Drew Eubanks,LAC,28.0,61,12.2,4.6,1.9,3.2,0.593,0.0,0.1,0.5,0.8,1.2,0.662,0.9,0.7,3.7,-2.1
1629130,Duncan Robinson,MIA,31.0,74,24.1,11.0,3.9,9.0,0.437,2.6,6.5,0.393,0.6,0.7,0.887,2.4,1.2,2.3,0.9
1641871,Duop Reath,POR,29.0,46,10.2,4.2,1.5,3.6,0.422,0.7,2.3,0.321,0.4,0.5,0.909,0.6,0.3,2.0,-1.2
203939,Dwight Powell,DAL,33.0,55,10.0,2.1,0.8,1.1,0.689,0.0,0.1,0.4,0.5,0.8,0.651,1.0,0.3,2.1,-0.3
1630700,Dyson Daniels,ATL,22.0,76,33.8,14.1,6.0,12.1,0.493,1.1,3.1,0.34,1.1,1.8,0.593,4.4,2.0,5.9,-0.9
1630596,Evan Mobley,CLE,24.0,71,30.5,18.5,7.1,12.8,0.557,1.2,3.2,0.37,3.1,4.3,0.725,3.2,2.0,9.3,7.7
1630532,Franz Wagner,ORL,23.0,60,33.7,24.2,9.0,19.4,0.463,1.7,5.9,0.295,4.5,5.2,0.871,4.7,2.3,5.7,4.1
1627832,Fred VanVleet,HOU,31.0,60,35.2,14.1,4.8,12.7,0.378,2.7,7.7,0.345,1.9,2.3,0.81,5.6,1.5,3.7,4.4
1629216,Gabe Vincent,LAL,29.0,72,21.2,6.4,2.3,5.8,0.4,1.5,4.3,0.353,0.2,0.3,0.714,1.4,0.6,1.3,0.7
1629726,Garrison Mathews,ATL,28.0,47,17.6,7.5,2.2,5.5,0.397,1.8,4.6,0.39,1.4,1.7,0.821,1.3,0.7,1.9,-1.3
203914,Gary Harris,ORL,30.0,48,14.8,3.0,1.1,2.8,0.383,0.8,2.1,0.356,0.1,0.3,0.583,0.6,0.4,1.3,1.8
1627780,Gary Payton II,GSW,32.0,62,15.0,6.5,2.8,4.8,0.574,0.5,1.5,0.326,0.4,0.6,0.711,1.3,0.6,3.0,0.7
1629018,Gary Trent Jr.,MIL,26.0,74,25.6,11.1,3.8,8.9,0.431,2.4,5.9,0.416,1.1,1.2,0.848,1.2,0.6,2.3,0.9
1627777,Georges Niang,ATL,32.0,79,21.5,9.9,3.6,7.8,0.461,2.1,5.2,0.406,0.6,0.7,0.793,1.4,1.0,3.4,2.5
203507,Giannis Antetokounmpo,MIL,30.0,67,34.2,30.4,11.8,19.7,0.601,0.2,0.9,0.222,6.5,10.6,0.617,6.5,3.1,11.9,5.0
1629048,Goga Bitadze,ORL,25.0,70,20.4,7.2,3.0,4.8,0.611,0.0,0.4,0.107,1.2,1.9,0.639,2.0,1.0,6.6,1.1
1641711,Gradey Dick,TOR,21.0,54,29.4,14.4,4.9,12.0,0.41,2.1,6.0,0.35,2.5,2.9,0.858,1.8,1.5,3.6,-3.9
1628960,Grayson Allen,PHX,29.0,64,24.1,10.6,3.4,7.6,0.448,2.3,5.5,0.426,1.5,1.8,0.816,2.1,1.2,3.0,-1.2
